contrato_id,regime_ativo,dsp_ultima_campanha_informada,ultima_campanha_informada,dsp_principal_campanha_informada,principal_campanha_informada
892e1c786e7272d6581e4035c68cb20f,46,30,4,30,4
892e1c786e7272d6581e4035c68cb20f,48,15,3,15,3
892e1c786e7272d6581e4035c68cb20f,50,15,3,15,3
89321b3865a1277d977b1e28b6e9e5d7,6,60,5,60,5
89321b3865a1277d977b1e28b6e9e5d7,112,0,1,0,1
89321b3865a1277d977b1e28b6e9e5d7,124,0,1,0,1
89321b3865a1277d977b1e28b6e9e5d7,126,0,1,0,1
89321b3865a1277d977b1e28b6e9e5d7,134,7,1,7,1
8936d31edf6a7b5401e7f05b8a7bd099,4,32,4,32,4
8936d31edf6a7b5401e7f05b8a7bd099,18,1,1,1,1
8936d31edf6a7b5401e7f05b8a7bd099,23,0,1,0,1
8936d31edf6a7b5401e7f05b8a7bd099,28,7,1,7,1
8936d31edf6a7b5401e7f05b8a7bd099,39,0,1,0,1
8936d31edf6a7b5401e7f05b8a7bd099,40,5,1,5,1
8936d31edf6a7b5401e7f05b8a7bd099,48,5,1,5,1
8936d31edf6a7b5401e7f05b8a7bd099,68,5,1,5,1
8936d31edf6a7b5401e7f05b8a7bd099,76,7,1,7,1
8949b6d505248ac2dd06807c873bcacf,42,7,1,7,1
8949b6d505248ac2dd06807c873bcacf,106,5,1,5,1
8949b6d505248ac2dd06807c873bcacf,115,0,1,0,1
8949b6d505248ac2dd06807c873bcacf,176,10,2,10,2
8949b6d505248ac2dd06807c873bcacf,177,0,1,0,1
895011d9713276f2dad7fa3fc2838cb0,90,5,1,5,1
895011d9713276f2dad7fa3fc2838cb0,98,6,2,6,2
895011d9713276f2dad7fa3fc2838cb0,100,5,1,5,1
895011d9713276f2dad7fa3fc2838cb0,104,1,3,1,3
895011d9713276f2dad7fa3fc2838cb0,138,32,4,32,4
895011d9713276f2dad7fa3fc2838cb0,140,5,1,5,1
895011d9713276f2dad7fa3fc2838cb0,168,5,1,5,1
895011d9713276f2dad7fa3fc2838cb0,1,0,1,0,1
89547128fd477d0bdbb3957dc9488211,2,5,1,5,1
89547128fd477d0bdbb3957dc9488211,61,0,1,0,1
89547128fd477d0bdbb3957dc9488211,62,10,2,10,2
89547128fd477d0bdbb3957dc9488211,72,10,3,10,3
89547128fd477d0bdbb3957dc9488211,74,10,2,10,2
89547128fd477d0bdbb3957dc9488211,78,5,1,5,1
89547128fd477d0bdbb3957dc9488211,84,30,4,30,4
89547128fd477d0bdbb3957dc9488211,86,7,1,7,1
89547128fd477d0bdbb3957dc9488211,88,5,1,5,1
89547128fd477d0bdbb3957dc9488211,90,60,5,60,5
895475c418e0dcb8e0843eaec4f6137a,17,0,1,0,1
895475c418e0dcb8e0843eaec4f6137a,18,90,6,90,6
895475c418e0dcb8e0843eaec4f6137a,30,5,1,5,1
895475c418e0dcb8e0843eaec4f6137a,34,90,6,90,6
895faf7c83d6220d9da28ebc8cf118aa,8,7,1,7,1
895faf7c83d6220d9da28ebc8cf118aa,14,5,1,5,1
895faf7c83d6220d9da28ebc8cf118aa,16,5,1,5,1
895faf7c83d6220d9da28ebc8cf118aa,18,1,2,1,2
895faf7c83d6220d9da28ebc8cf118aa,33,0,1,0,1
895faf7c83d6220d9da28ebc8cf118aa,35,0,1,0,1
895faf7c83d6220d9da28ebc8cf118aa,47,0,1,0,1
895faf7c83d6220d9da28ebc8cf118aa,54,6,1,6,1
895faf7c83d6220d9da28ebc8cf118aa,62,2,2,2,2
895faf7c83d6220d9da28ebc8cf118aa,64,1,1,1,1
895faf7c83d6220d9da28ebc8cf118aa,70,5,1,1,3
895faf7c83d6220d9da28ebc8cf118aa,78,15,3,15,3
895faf7c83d6220d9da28ebc8cf118aa,82,92,6,92,6
895fb50433f2a5b0c64ed8bb8c731146,13,0,1,0,1
895fb50433f2a5b0c64ed8bb8c731146,20,2,2,2,2
895fb50433f2a5b0c64ed8bb8c731146,102,1,1,1,1
895fb50433f2a5b0c64ed8bb8c731146,156,90,6,90,6
89646880bdcf4aa62d79a5d3b5347c49,29,0,1,0,1
89646880bdcf4aa62d79a5d3b5347c49,71,0,1,0,1
89646880bdcf4aa62d79a5d3b5347c49,90,3,1,3,1
89646880bdcf4aa62d79a5d3b5347c49,94,30,4,30,4
89646880bdcf4aa62d79a5d3b5347c49,98,90,6,90,6
89672e68047fd3a4bc918a4efdb475b5,68,45,3,30,4
89672e68047fd3a4bc918a4efdb475b5,118,5,1,5,1
89672e68047fd3a4bc918a4efdb475b5,122,0,1,0,1
89672e68047fd3a4bc918a4efdb475b5,130,1,2,1,2
89672e68047fd3a4bc918a4efdb475b5,144,5,1,5,1
89672e68047fd3a4bc918a4efdb475b5,158,30,4,30,4
89672e68047fd3a4bc918a4efdb475b5,160,17,3,17,3
89672e68047fd3a4bc918a4efdb475b5,162,30,2,0,4
89672e68047fd3a4bc918a4efdb475b5,164,32,4,32,4
89672e68047fd3a4bc918a4efdb475b5,166,15,3,15,3
89672e68047fd3a4bc918a4efdb475b5,168,30,4,30,4
89672e68047fd3a4bc918a4efdb475b5,170,15,3,15,3
89672e68047fd3a4bc918a4efdb475b5,172,15,1,15,1
897b8142bf96e5cb262884757fea1357,40,5,1,5,1
897b8142bf96e5cb262884757fea1357,42,3,1,3,1
897b8142bf96e5cb262884757fea1357,44,20,3,20,3
897b8142bf96e5cb262884757fea1357,46,10,2,10,2
897b8142bf96e5cb262884757fea1357,58,90,6,90,6
897bfde121a302386dfd4790ff7e4969,113,0,1,0,1
897bfde121a302386dfd4790ff7e4969,122,1,2,1,2
897bfde121a302386dfd4790ff7e4969,129,0,3,0,3
897bfde121a302386dfd4790ff7e4969,148,60,5,60,5
897d2aedd80d0d1a6aae4a10f7717108,76,5,1,5,1
897d2aedd80d0d1a6aae4a10f7717108,90,5,1,5,1
897fb6f7e1666e506fa4bbfe9722c064,2,60,5,60,5
897fb6f7e1666e506fa4bbfe9722c064,4,15,3,15,3
897fb6f7e1666e506fa4bbfe9722c064,6,15,3,15,3
897fb6f7e1666e506fa4bbfe9722c064,8,90,6,90,6
8980312da9e1dfcd581e8245506f720c,8,15,3,15,3
8980312da9e1dfcd581e8245506f720c,10,5,1,5,1
8980312da9e1dfcd581e8245506f720c,12,7,2,7,2
8980312da9e1dfcd581e8245506f720c,14,5,1,5,1
8980312da9e1dfcd581e8245506f720c,16,12,2,7,3
8980312da9e1dfcd581e8245506f720c,18,90,6,90,6
89815cca6f53456affa8f10a4962a642,14,0,2,0,2
89815cca6f53456affa8f10a4962a642,19,0,3,0,3
89815cca6f53456affa8f10a4962a642,29,0,1,0,1
89815cca6f53456affa8f10a4962a642,74,10,2,10,2
89815cca6f53456affa8f10a4962a642,76,15,3,15,3
89815cca6f53456affa8f10a4962a642,78,32,4,32,4
89815cca6f53456affa8f10a4962a642,80,15,3,15,3
89815cca6f53456affa8f10a4962a642,82,15,3,15,3
89815cca6f53456affa8f10a4962a642,84,15,3,15,3
8984016c4e95f6133167a3dc5946faca,66,21,2,15,3
8984016c4e95f6133167a3dc5946faca,72,7,1,7,1
8984016c4e95f6133167a3dc5946faca,74,30,4,30,4
8984016c4e95f6133167a3dc5946faca,76,10,2,10,2
8984016c4e95f6133167a3dc5946faca,78,15,3,15,3
8984016c4e95f6133167a3dc5946faca,80,17,3,17,3
898a3cf8a570b03b76e8a42b0ee3397a,64,0,1,0,1
898a3cf8a570b03b76e8a42b0ee3397a,66,10,2,10,2
898a3cf8a570b03b76e8a42b0ee3397a,70,0,3,0,3
898a3cf8a570b03b76e8a42b0ee3397a,76,7,1,7,1
898a3cf8a570b03b76e8a42b0ee3397a,90,15,3,15,3
898a3cf8a570b03b76e8a42b0ee3397a,97,0,1,0,1
898ee18351d11b4174e7dd89ce646203,2,5,1,5,1
898ee18351d11b4174e7dd89ce646203,20,60,5,60,5
899b28b1bf157e8fc1d7a6686f4e21cb,94,0,1,0,1
899b28b1bf157e8fc1d7a6686f4e21cb,126,0,1,0,1
899b28b1bf157e8fc1d7a6686f4e21cb,140,0,1,0,1
899b28b1bf157e8fc1d7a6686f4e21cb,142,1,1,1,1
899b28b1bf157e8fc1d7a6686f4e21cb,146,1,2,1,2
899b28b1bf157e8fc1d7a6686f4e21cb,148,0,1,0,1
899b28b1bf157e8fc1d7a6686f4e21cb,150,1,1,1,1
899b28b1bf157e8fc1d7a6686f4e21cb,152,0,1,0,1
899b28b1bf157e8fc1d7a6686f4e21cb,153,0,1,0,1
899b28b1bf157e8fc1d7a6686f4e21cb,156,10,2,10,2
899b28b1bf157e8fc1d7a6686f4e21cb,158,60,5,60,5
899ff1ceb23c5d23a62bd8927907f475,2,30,2,30,2
899ff1ceb23c5d23a62bd8927907f475,4,7,1,7,1
899ff1ceb23c5d23a62bd8927907f475,6,10,2,10,2
899ff1ceb23c5d23a62bd8927907f475,10,7,1,7,1
899ff1ceb23c5d23a62bd8927907f475,12,5,1,5,1
899ff1ceb23c5d23a62bd8927907f475,14,15,3,15,3
899ff1ceb23c5d23a62bd8927907f475,26,15,3,15,3
899ff1ceb23c5d23a62bd8927907f475,28,10,2,10,2
899ff1ceb23c5d23a62bd8927907f475,30,47,3,32,4
899ff1ceb23c5d23a62bd8927907f475,32,17,3,17,3
899ff1ceb23c5d23a62bd8927907f475,34,12,2,12,2
899ff1ceb23c5d23a62bd8927907f475,36,90,6,90,6
89a18574efc3b56deda8c4a99893cc0a,5,0,1,0,1
89a18574efc3b56deda8c4a99893cc0a,26,3,1,3,1
89a18574efc3b56deda8c4a99893cc0a,31,0,2,0,2
89a18574efc3b56deda8c4a99893cc0a,34,12,2,5,3
89a18574efc3b56deda8c4a99893cc0a,40,17,3,17,3
89a18574efc3b56deda8c4a99893cc0a,42,0,4,0,4
89a18574efc3b56deda8c4a99893cc0a,44,5,1,5,1
89a18574efc3b56deda8c4a99893cc0a,52,15,3,15,3
89a18574efc3b56deda8c4a99893cc0a,54,32,4,32,4
89a18574efc3b56deda8c4a99893cc0a,58,92,6,92,6
89af734f0a524e9a027342f13df8a104,92,30,4,30,4
89af734f0a524e9a027342f13df8a104,94,0,3,0,3
89af734f0a524e9a027342f13df8a104,112,90,6,90,6
89b2c7ded23ce8de64b430a42f5d2268,8,5,1,5,1
89b2c7ded23ce8de64b430a42f5d2268,14,0,1,0,1
89b2c7ded23ce8de64b430a42f5d2268,22,0,2,0,2
89b2c7ded23ce8de64b430a42f5d2268,34,92,6,92,6
89b2c7ded23ce8de64b430a42f5d2268,36,30,4,30,4
89b2c7ded23ce8de64b430a42f5d2268,38,92,6,92,6
89bdbad2f964eabef1c12d4cdae97e39,4,15,3,15,3
89bdbad2f964eabef1c12d4cdae97e39,10,1,2,1,2
89bdbad2f964eabef1c12d4cdae97e39,17,0,1,0,1
89bdbad2f964eabef1c12d4cdae97e39,18,0,3,0,3
89bdbad2f964eabef1c12d4cdae97e39,36,30,4,30,4
89bdbad2f964eabef1c12d4cdae97e39,38,90,6,90,6
89c2113470328007e3e57704f9496359,6,7,1,7,1
89c2113470328007e3e57704f9496359,10,5,1,5,1
89c2113470328007e3e57704f9496359,18,5,1,5,1
89c2113470328007e3e57704f9496359,20,12,2,12,2
89c2113470328007e3e57704f9496359,22,0,2,0,2
89c2113470328007e3e57704f9496359,29,0,3,0,3
89c2113470328007e3e57704f9496359,54,3,1,3,1
89c2113470328007e3e57704f9496359,55,0,1,0,1
89c2113470328007e3e57704f9496359,66,92,6,92,6
89c2113470328007e3e57704f9496359,68,5,1,5,1
89c2113470328007e3e57704f9496359,104,15,3,15,3
89c2113470328007e3e57704f9496359,106,4,2,4,2
89c2113470328007e3e57704f9496359,107,0,1,0,1
89c2113470328007e3e57704f9496359,108,10,2,10,2
89c2113470328007e3e57704f9496359,111,0,1,0,1
89c2113470328007e3e57704f9496359,116,15,3,15,3
89c533e0a9c0c2563044f58262863202,23,0,1,0,1
89c533e0a9c0c2563044f58262863202,26,0,1,0,1
89c533e0a9c0c2563044f58262863202,28,10,2,10,2
89c533e0a9c0c2563044f58262863202,38,10,2,10,2
89c533e0a9c0c2563044f58262863202,40,0,3,0,3
89c533e0a9c0c2563044f58262863202,42,5,1,5,1
89c533e0a9c0c2563044f58262863202,44,15,3,15,3
89c533e0a9c0c2563044f58262863202,52,60,5,60,5
89c533e0a9c0c2563044f58262863202,58,17,3,17,3
89c89a3e76bdb828c061b17a4c2c31ec,8,10,2,10,2
89c89a3e76bdb828c061b17a4c2c31ec,10,1,1,1,1
89c89a3e76bdb828c061b17a4c2c31ec,22,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,28,15,3,15,3
89c89a3e76bdb828c061b17a4c2c31ec,32,1,2,1,2
89c89a3e76bdb828c061b17a4c2c31ec,34,5,1,5,1
89c89a3e76bdb828c061b17a4c2c31ec,40,10,2,2,3
89c89a3e76bdb828c061b17a4c2c31ec,50,5,1,5,1
89c89a3e76bdb828c061b17a4c2c31ec,58,5,1,5,1
89c89a3e76bdb828c061b17a4c2c31ec,78,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,80,5,1,5,1
89c89a3e76bdb828c061b17a4c2c31ec,106,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,116,10,2,10,2
89c89a3e76bdb828c061b17a4c2c31ec,121,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,122,5,1,5,1
89c89a3e76bdb828c061b17a4c2c31ec,141,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,143,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,154,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,164,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,170,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,178,1,1,1,1
89c89a3e76bdb828c061b17a4c2c31ec,180,10,2,10,2
89c89a3e76bdb828c061b17a4c2c31ec,202,1,1,1,1
89c89a3e76bdb828c061b17a4c2c31ec,204,0,1,0,1
89c89a3e76bdb828c061b17a4c2c31ec,1,0,1,0,1
89cf462186406c41796205f74311aefc,16,0,1,0,1
89cf462186406c41796205f74311aefc,32,3,3,3,3
89cf462186406c41796205f74311aefc,56,0,2,0,2
89cf462186406c41796205f74311aefc,60,5,1,5,1
89cf462186406c41796205f74311aefc,65,0,3,0,3
89cf462186406c41796205f74311aefc,120,32,4,32,4
89cf462186406c41796205f74311aefc,124,5,1,5,1
89d008a10d924cc8300f4df0dc2f78df,12,60,5,60,5
89d015fc04a3dc90c560994b9053afc1,24,90,6,90,6
89d3d3a7c39e256bb4c4702f0eac7f98,50,1,1,1,1
89d3d3a7c39e256bb4c4702f0eac7f98,65,0,1,0,1
89d3e251aa2bc566f51f9433d958f7b5,2,30,2,15,3
89d3e251aa2bc566f51f9433d958f7b5,6,7,3,7,3
89d3e251aa2bc566f51f9433d958f7b5,8,15,3,15,3
89d3e251aa2bc566f51f9433d958f7b5,12,12,2,12,2
89d3e251aa2bc566f51f9433d958f7b5,36,5,1,5,1
89d3e251aa2bc566f51f9433d958f7b5,50,7,1,7,1
89d3e251aa2bc566f51f9433d958f7b5,54,0,1,0,1
89d3e251aa2bc566f51f9433d958f7b5,56,15,3,15,3
89d3e251aa2bc566f51f9433d958f7b5,60,90,6,90,6
89d5744b30b2aac5b0727bb07476eabb,10,15,3,15,3
89d7b4da64499bbf8bc7b8a6806e6f61,26,1,1,1,1
89d7b4da64499bbf8bc7b8a6806e6f61,28,5,1,5,1
89d7b4da64499bbf8bc7b8a6806e6f61,43,0,1,0,1
89d7b4da64499bbf8bc7b8a6806e6f61,58,5,1,5,1
89d7b4da64499bbf8bc7b8a6806e6f61,70,7,1,7,1
89dc68d7b567bb2820ecb650a6b93ac6,26,8,1,8,1
89dc68d7b567bb2820ecb650a6b93ac6,28,5,1,5,1
89dc68d7b567bb2820ecb650a6b93ac6,32,15,3,15,3
89dc68d7b567bb2820ecb650a6b93ac6,36,7,1,7,1
89dc68d7b567bb2820ecb650a6b93ac6,38,90,6,90,6
89e18045caef116ce91553915db30441,76,30,2,15,3
89e2104b56179b1c9fb86e3065b22248,47,0,1,0,1
89e2104b56179b1c9fb86e3065b22248,56,0,2,0,2
89e2104b56179b1c9fb86e3065b22248,78,0,1,0,1
89e2104b56179b1c9fb86e3065b22248,88,1,1,1,1
89e2104b56179b1c9fb86e3065b22248,93,0,2,0,2
89e2104b56179b1c9fb86e3065b22248,98,1,3,1,3
89e7bfdc2a574368727c683d8dd1b693,26,5,1,5,1
89e7bfdc2a574368727c683d8dd1b693,28,1,2,1,2
89ea0cf8f5ce07bcf50313cad3d67abd,23,0,1,0,1
89eb3d59e53354e2a280dcdf687f0ceb,26,5,1,5,1
89eb3d59e53354e2a280dcdf687f0ceb,44,5,1,5,1
89eb3d59e53354e2a280dcdf687f0ceb,68,5,1,5,1
89eb3d59e53354e2a280dcdf687f0ceb,72,5,1,5,1
89eb3d59e53354e2a280dcdf687f0ceb,91,0,1,0,1
89eb3d59e53354e2a280dcdf687f0ceb,98,5,1,5,1
89eb3d59e53354e2a280dcdf687f0ceb,100,5,1,5,1
89eb3d59e53354e2a280dcdf687f0ceb,102,5,1,5,1
89f09b4dd8b4fc5e2ec078cae287ecb8,4,5,1,5,1
89f09b4dd8b4fc5e2ec078cae287ecb8,22,10,2,10,2
89f09b4dd8b4fc5e2ec078cae287ecb8,26,5,1,5,1
89f09b4dd8b4fc5e2ec078cae287ecb8,28,15,3,15,3
89f49a181c6f972eaaf7cd1f5add59c3,29,0,1,0,1
89f49a181c6f972eaaf7cd1f5add59c3,98,90,6,90,6
89f49a181c6f972eaaf7cd1f5add59c3,106,15,3,15,3
8a006c05cd85eea3fa1ad7b0c2f4b8b5,26,10,2,10,2
8a006c05cd85eea3fa1ad7b0c2f4b8b5,28,5,1,5,1
8a006c05cd85eea3fa1ad7b0c2f4b8b5,30,62,5,62,5
8a006c05cd85eea3fa1ad7b0c2f4b8b5,32,30,4,30,4
8a006c05cd85eea3fa1ad7b0c2f4b8b5,34,15,3,15,3
8a006c05cd85eea3fa1ad7b0c2f4b8b5,36,10,2,10,2
8a006c05cd85eea3fa1ad7b0c2f4b8b5,38,5,1,5,1
8a006c05cd85eea3fa1ad7b0c2f4b8b5,42,5,1,5,1
8a006c05cd85eea3fa1ad7b0c2f4b8b5,46,7,1,7,1
8a006c05cd85eea3fa1ad7b0c2f4b8b5,48,12,2,12,2
8a006c05cd85eea3fa1ad7b0c2f4b8b5,66,10,2,10,2
8a006c05cd85eea3fa1ad7b0c2f4b8b5,74,10,2,10,2
8a006c05cd85eea3fa1ad7b0c2f4b8b5,76,17,3,17,3
8a006c05cd85eea3fa1ad7b0c2f4b8b5,86,17,3,17,3
8a01140bfc38a9b2418ce30c695800e0,2,7,1,7,1
8a01140bfc38a9b2418ce30c695800e0,5,0,1,0,1
8a01140bfc38a9b2418ce30c695800e0,92,5,1,5,1
8a01140bfc38a9b2418ce30c695800e0,97,0,1,0,1
8a11d8a3530b8b0f1b94535d88159912,74,7,1,7,1
8a11d8a3530b8b0f1b94535d88159912,78,0,1,0,1
8a11d8a3530b8b0f1b94535d88159912,82,7,1,7,1
8a11d8a3530b8b0f1b94535d88159912,88,15,1,10,2
8a11d8a3530b8b0f1b94535d88159912,90,0,2,0,2
8a11d8a3530b8b0f1b94535d88159912,108,7,1,7,1
8a11d8a3530b8b0f1b94535d88159912,112,1,1,1,1
8a11d8a3530b8b0f1b94535d88159912,116,60,5,60,5
8a156ba2245ebf8055af01241f6ba957,51,0,1,0,1
8a156ba2245ebf8055af01241f6ba957,80,5,1,5,1
8a156ba2245ebf8055af01241f6ba957,100,1,1,1,1
8a156ba2245ebf8055af01241f6ba957,107,0,2,0,2
8a156ba2245ebf8055af01241f6ba957,108,5,1,5,1
8a156ba2245ebf8055af01241f6ba957,114,1,3,1,3
8a156ba2245ebf8055af01241f6ba957,121,0,1,0,1
8a156ba2245ebf8055af01241f6ba957,128,0,1,0,1
8a156ba2245ebf8055af01241f6ba957,130,5,1,5,1
8a20ca6066703cedea7d317259e88825,16,5,1,5,1
8a20ca6066703cedea7d317259e88825,31,0,1,0,1
8a20ca6066703cedea7d317259e88825,38,5,1,5,1
8a20ca6066703cedea7d317259e88825,40,5,1,5,1
8a20ca6066703cedea7d317259e88825,82,0,1,0,1
8a20ca6066703cedea7d317259e88825,84,6,1,6,1
8a20ca6066703cedea7d317259e88825,104,5,1,5,1
8a20ca6066703cedea7d317259e88825,106,5,1,5,1
8a20ca6066703cedea7d317259e88825,108,15,3,15,3
8a20ca6066703cedea7d317259e88825,110,62,5,62,5
8a246d6cc2b345e8ccec9532c08c6c43,58,5,1,5,1
8a246d6cc2b345e8ccec9532c08c6c43,64,1,1,1,1
8a246d6cc2b345e8ccec9532c08c6c43,66,5,1,5,1
8a246d6cc2b345e8ccec9532c08c6c43,72,5,1,5,1
8a246d6cc2b345e8ccec9532c08c6c43,78,5,1,5,1
8a246d6cc2b345e8ccec9532c08c6c43,100,5,1,5,1
8a246d6cc2b345e8ccec9532c08c6c43,102,1,2,1,2
8a246d6cc2b345e8ccec9532c08c6c43,112,7,1,7,1
8a246d6cc2b345e8ccec9532c08c6c43,128,0,1,0,1
8a262cc85d95c67c450121b8e5818cfa,40,7,1,7,1
8a262cc85d95c67c450121b8e5818cfa,46,0,1,0,1
8a262cc85d95c67c450121b8e5818cfa,58,5,1,5,1
8a262cc85d95c67c450121b8e5818cfa,82,5,1,5,1
8a269c064305b43fc651d45313eda91b,26,5,1,5,1
8a269c064305b43fc651d45313eda91b,28,5,1,5,1
8a269c064305b43fc651d45313eda91b,30,5,1,5,1
8a269c064305b43fc651d45313eda91b,32,12,2,12,2
8a269c064305b43fc651d45313eda91b,38,5,3,5,3
8a269c064305b43fc651d45313eda91b,40,1,2,1,2
8a269c064305b43fc651d45313eda91b,42,5,1,5,1
8a269c064305b43fc651d45313eda91b,48,5,1,5,1
8a269c064305b43fc651d45313eda91b,50,5,1,5,1
8a269c064305b43fc651d45313eda91b,52,5,1,5,1
8a269c064305b43fc651d45313eda91b,56,7,1,7,1
8a2c99e0a631c66458c6e5425d5b039b,6,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,30,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,32,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,38,30,4,30,4
8a2c99e0a631c66458c6e5425d5b039b,40,10,2,10,2
8a2c99e0a631c66458c6e5425d5b039b,43,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,58,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,64,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,66,0,1,0,1
8a2c99e0a631c66458c6e5425d5b039b,76,15,3,15,3
8a2c99e0a631c66458c6e5425d5b039b,78,7,1,7,1
8a2c99e0a631c66458c6e5425d5b039b,84,15,3,15,3
8a2c99e0a631c66458c6e5425d5b039b,86,30,4,30,4
8a2c99e0a631c66458c6e5425d5b039b,88,30,4,30,4
8a302fe67290fabf599b2666ebc30700,30,12,2,12,2
8a302fe67290fabf599b2666ebc30700,32,0,1,0,1
8a302fe67290fabf599b2666ebc30700,215,0,1,0,1
8a3491509ad88ccab4173cf95c5fb572,69,0,1,0,1
8a3491509ad88ccab4173cf95c5fb572,94,12,2,12,2
8a378fa0ee802b05a45b8c1888f37c20,29,0,1,0,1
8a378fa0ee802b05a45b8c1888f37c20,33,0,2,0,2
8a378fa0ee802b05a45b8c1888f37c20,148,33,3,30,4
8a3b194711f881477ab2ff24adc4ad44,50,90,6,90,6
8a3b194711f881477ab2ff24adc4ad44,52,90,6,90,6
8a3b194711f881477ab2ff24adc4ad44,54,17,3,17,3
8a3b194711f881477ab2ff24adc4ad44,60,5,1,5,1
8a3b194711f881477ab2ff24adc4ad44,62,5,1,5,1
8a3b194711f881477ab2ff24adc4ad44,92,10,2,10,2
8a3b194711f881477ab2ff24adc4ad44,100,7,1,7,1
8a3d842801382e9552ce34ea791104cb,104,5,1,5,1
8a3d842801382e9552ce34ea791104cb,108,5,1,5,1
8a3d842801382e9552ce34ea791104cb,110,7,1,0,2
8a3d842801382e9552ce34ea791104cb,112,5,1,5,1
8a3d842801382e9552ce34ea791104cb,114,7,1,7,1
8a3d842801382e9552ce34ea791104cb,130,1,1,1,1
8a3ef2d04cf73facc4899f37925176d8,25,0,1,0,1
8a3ef2d04cf73facc4899f37925176d8,33,0,1,0,1
8a3ef2d04cf73facc4899f37925176d8,46,1,2,1,2
8a3ef2d04cf73facc4899f37925176d8,48,15,3,15,3
8a3ef2d04cf73facc4899f37925176d8,164,92,6,92,6
8a4320dec5e89391c761fc51d73295ad,118,7,1,7,1
8a4320dec5e89391c761fc51d73295ad,119,0,1,0,1
8a4320dec5e89391c761fc51d73295ad,160,5,1,5,1
8a460da318da7dd06e0e79c0ad2d8cd5,94,1,1,1,1
8a460da318da7dd06e0e79c0ad2d8cd5,105,0,2,0,2
8a460da318da7dd06e0e79c0ad2d8cd5,113,0,3,0,3
8a460da318da7dd06e0e79c0ad2d8cd5,182,0,1,0,1
8a460da318da7dd06e0e79c0ad2d8cd5,200,90,6,90,6
8a474eecabdfae854d6774ef6797d00b,18,5,1,5,1
8a602e8edb4896ac13873589f5c8a7df,28,0,1,0,1
8a6243e395343f8e179d1f9711d130ef,28,5,1,5,1
8a648219b5645605e84232a51000b385,11,0,2,0,2
8a648219b5645605e84232a51000b385,16,1,3,1,3
8a648219b5645605e84232a51000b385,41,0,1,0,1
8a648219b5645605e84232a51000b385,45,0,2,0,2
8a648219b5645605e84232a51000b385,71,0,1,0,1
8a6f83f1dfabb2f446ad9a74f9904dc0,6,5,1,5,1
8a6f83f1dfabb2f446ad9a74f9904dc0,12,5,1,5,1
8a6f83f1dfabb2f446ad9a74f9904dc0,22,5,1,5,1
8a70eaad9d502f244b1b09850ec334ec,55,0,1,0,1
8a70eaad9d502f244b1b09850ec334ec,78,5,1,5,1
8a70eaad9d502f244b1b09850ec334ec,80,30,4,30,4
8a735526faf5c9c03ed524e8e951f2fc,74,5,1,5,1
8a735526faf5c9c03ed524e8e951f2fc,100,5,1,5,1
8a735526faf5c9c03ed524e8e951f2fc,103,0,1,0,1
8a735526faf5c9c03ed524e8e951f2fc,109,0,2,0,2
8a735526faf5c9c03ed524e8e951f2fc,121,0,1,0,1
8a735526faf5c9c03ed524e8e951f2fc,122,1,1,1,1
8a735526faf5c9c03ed524e8e951f2fc,124,5,1,5,1
8a735526faf5c9c03ed524e8e951f2fc,128,5,1,0,2
8a735526faf5c9c03ed524e8e951f2fc,130,10,2,3,3
8a735526faf5c9c03ed524e8e951f2fc,138,15,3,15,3
8a7d28d2365a49533e9bfc165859b323,85,0,1,0,1
8a7d28d2365a49533e9bfc165859b323,98,1,3,1,3
8a7d28d2365a49533e9bfc165859b323,100,5,1,5,1
8a7d28d2365a49533e9bfc165859b323,106,0,1,0,1
8a7d28d2365a49533e9bfc165859b323,110,10,2,10,2
8a7d28d2365a49533e9bfc165859b323,136,5,1,5,1
8a7d28d2365a49533e9bfc165859b323,138,0,2,0,2
8a7d28d2365a49533e9bfc165859b323,139,0,1,0,1
8a7d28d2365a49533e9bfc165859b323,146,5,1,5,1
8a7d28d2365a49533e9bfc165859b323,150,7,1,7,1
8a7d28d2365a49533e9bfc165859b323,158,10,2,10,2
8a7d28d2365a49533e9bfc165859b323,162,5,1,5,1
8a7d28d2365a49533e9bfc165859b323,166,1,1,1,1
8a7d28d2365a49533e9bfc165859b323,172,0,1,0,1
8a7d28d2365a49533e9bfc165859b323,198,1,1,1,1
8a7d28d2365a49533e9bfc165859b323,200,0,1,0,1
8a7d28d2365a49533e9bfc165859b323,202,5,1,5,1
